Batch,PMID,Year,DOI,PMC,Status,Title
b1,41827698,2026,10.3390/cancers18050763,PMC12985280,pending,Clinical Complete Response and Organ Preservation Strategies in Rectal Cancer: A Real-World Single-Center Experience Clinical Complete Response and Organ Preservation in Rectal Cancer.
b1,41821894,2026,10.3389/fonc.2026.1763859,PMC12975492,pending,Identification of KRAS mutation in rectal cancer based on a 2.5D deep learning model.
b1,41816585,2026,10.21037/jgo-2025-792,PMC12972041,pending,Overstaging of the mesorectal fascia following neoadjuvant therapy and its impact on therapeutic management: a single-center retrospective cohort study of 506 mesorectal fascia positive patients.
b1,41815276,2026,10.1016/j.tipsro.2025.100359,PMC12974187,pending,Setup and target volume shape variation in rectal cancer radiotherapy: a systematic literature review.
b1,41815097,2026,10.1159/000550470,PMC12975277,pending,Predictors of Recurrence after Curative Surgery for Stage I-III Rectal Adenocarcinoma: A Single-Center Retrospective Cohort Study.
b1,41814438,2026,10.1186/s40644-026-01016-w,PMC13094038,pending,Response assessment in rectal cancer undergoing total neoadjuvant therapy: decision tree analysis integrating contrast enhanced T1-weighted MRI.
b1,41809348,2026,10.4240/wjgs.v18.i2.113021,PMC12968679,pending,Prediction of lymphovascular invasion in rectal cancer based on multimodal magnetic resonance imaging radiomics model.
b1,41802307,2026,10.3393/ac.2025.01438.0205,PMC12971175,pending,"Fluorescence-guided surgery in colorectal cancer: current evidence, quantitative advances, and future perspectives."
b1,41802304,2026,10.3393/ac.2025.01396.0199,PMC12971177,pending,The Korean Rectal Cancer Multidisciplinary Committee Clinical Practice Guidelines for Rectal Cancer version 2.0.
b1,41800050,2026,10.3389/fonc.2026.1760042,PMC12960087,pending,Watch-and-Wait strategy for locally advanced rectal cancer after neoadjuvant chemoradiotherapy: a comprehensive review.
b1,41799590,2026,10.1002/ags3.70131,PMC12962017,pending,Intraoperative Evaluation of Bladder Perfusion Using Indocyanine Green Fluorescence Imaging During Total Pelvic Exenteration After Interruption of Blood Flow From the Internal Iliac Vessels.
b1,41783373,2026,10.1016/j.ctro.2026.101131,PMC12954289,pending,ESTRO consensus guidelines on GTV delineation and dose-escalation in rectal cancer.
b1,41777414,2026,10.3332/ecancer.2026.2058,PMC12950887,pending,Predictors of radiotherapy non-compliance in a large public cancer center in the Philippines.
b1,41760644,2026,10.1038/s41598-026-35617-z,PMC13049150,pending,Application of simultaneous multi-slice accelerated readout-segmented echo planar diffusion-weighted imaging in assessing tumor response to neoadjuvant therapy in locally advanced rectal cancer.
b1,41756036,2026,10.1016/j.ejro.2026.100739,PMC12933455,pending,Predicting treatment response to neoadjuvant chemotherapy in locally advanced rectal cancer: A combined deep learning and machine learning approach utilizing longitudinal multi-sequence MRI.
b1,41755705,2026,10.1002/acm2.70524,PMC12946812,pending,Accumulated dose on daily iCBCT for rectal cancer: Effects of inter-fraction bowel cavity motion volume.
b1,41753084,2026,10.3390/jcm15041390,PMC12941611,pending,MRI-Based Differentiation of Tumor Deposits and Lymph Node Metastases in Rectal Cancer: A Systematic Review of Diagnostic Performance.
b1,41752727,2026,10.3390/medicina62020328,PMC12941917,pending,Preoperative Magnetic Resonance Imaging Results Are Concordant with Pathology Staging in Rectal Cancer.
b1,41749842,2026,10.3390/cancers18040589,PMC12938644,pending,Utility of Circulating Tumor DNA to Assess Tumor Response in Patients with Locally Advanced Rectal Cancer Undergoing Neoadjuvant Therapy.
b1,41745441,2026,10.3390/jimaging12020076,PMC12942313,pending,"A Multiphase CT-Based Integrated Deep Learning Framework for Rectal Cancer Detection, Segmentation, and Staging: Performance Comparison with Radiologist Assessment."
b1,41743382,2026,10.1177/17588359251379744,PMC12929870,pending,Clinical characteristics and outcomes in patients with early-onset locally advanced rectal cancer.
b1,41737205,2026,10.3389/fimmu.2026.1680500,PMC12926347,pending,Discordance between radiological and pathological response to neoadjuvant immunotherapy in mismatch repair-deficient/microsatellite instability-high colorectal cancer: a meta-analysis.
b1,41736123,2026,10.1186/s13014-026-02806-z,PMC13036909,pending,Segment-specific PTV margins for rectal cancer radiotherapy on the MR-Linac: characterization of rectal motion and dosimetric validation.
b1,41729601,2026,10.1177/15330338261426699,PMC12929820,pending,The Predictive Value of Extracellular Volume Fraction Derived from Enhanced CT Combined with Systemic Immune-Inflammation Index for Tumor Budding in Rectal Cancer.
b1,41726038,2026,10.1007/s13193-025-02339-z,PMC12921059,pending,Short-Term Surgical Outcomes of Curative Colorectal Resections from an Evolving Low-Volume Cancer Center in a Tier-2 City in India.
b1,41723209,2026,10.1038/s41598-026-40005-8,PMC13022250,pending,CDX2 expression dynamics in tumor clusters: a morpho-molecular biomarker in rectal cancer pretreatment biopsies revealed by sequential immunofluorescence.
b1,41709532,2026,10.1093/bjs/znag014,PMC13017942,pending,Locoregional and systemic control after total neoadjuvant therapy with short-course radiotherapy for locally advanced rectal cancer: long-term outcomes from the LARCT-US study.
b1,41692917,2026,10.1007/s00384-026-05106-w,PMC12907271,pending,Utilisation of intramuscular and intermuscular fat to develop a new skeletal muscle grading score which can predict treatment outcomes for locally advanced rectal cancer.
b1,41669464,2026,10.21037/qims-2025-862,PMC12883442,pending,Diagnostic efficacy of dual-energy computed tomography-based fractal analysis for assessing extramural venous invasion/tumor deposits and peripheral nerve invasion in rectal cancer.
b1,41664004,2026,10.1186/s12880-026-02215-4,PMC12983793,pending,Multiparametric MRI approach identifies pathologic complete response in patients with local advanced rectal cancer after neoadjuvant therapy.
b1,41653703,2026,10.1016/j.tranon.2026.102690,PMC12906146,pending,CMS subtypes correlate with complete response in trial of neoadjuvant Galunisertib plus chemoradiation in rectal cancer.
b1,41653360,2026,10.1007/s12094-025-04163-x,PMC13009044,pending,SEOM-GEMCAD-TTD clinical guidelines for anal cancer (2025).
b1,41642373,2026,10.1007/s00384-026-05081-2,PMC12876082,pending,Interpretable AI-driven prediction of early postoperative recurrence in locally advanced rectal cancer using the Systemic Inflammatory-Nutritional Index (SINTI): A multi-center study and clinical web tool.
b1,41641421,2026,10.1007/s13193-025-02260-5,PMC12864624,pending,Baseline Magnetic Resonance Imaging Assessment of Circumferential Resection Margin Predicts Long-term Survival in Rectal Adenocarcinoma: Experience from a Tertiary Care Center.
b1,41641412,2026,10.1007/s13193-025-02237-4,PMC12864610,pending,Patient-Reported Outcome After Extended Total Mesorectal Excision for Locally Advanced Rectal Cancer in Male Patients.
b1,41630204,2026,10.1097/MD.0000000000044491,PMC12863895,pending,Advantages of skeletonizing the left colic artery in low anterior resection cases related to vascularity with ICG: A systematic review.
b1,41629689,2026,10.1007/s12672-026-04412-7,PMC12957696,pending,Construction of immune related genes predictive models of elderly rectal cancer patients based on machine learning.
b1,41627653,2026,10.1186/s43044-026-00718-7,PMC12864643,pending,Mitral valve prosthesis endocarditis unveiling metastatic colorectal cancer as the primary infection source: a case study.
b1,41627633,2026,10.1186/s13244-025-02204-1,PMC12864629,pending,MRI-derived radiomics for risk stratification of tumor deposits in rectal cancer: a dual-center study.
b1,41619128,2026,10.1007/s12672-026-04551-x,PMC12953819,pending,Rectal diffuse large B-cell lymphoma misdiagnosed as bleeding cancer in an elderly patient.
b1,41618477,2026,10.1186/s40644-026-00999-w,PMC12931016,pending,Study on predicting microsatellite instability in rectal cancer using T(2) mapping combined with ADC value.
b1,41617831,2026,10.1007/s00330-026-12341-w,PMC13212393,pending,The predictive value of MR cytometry in histological differentiation of rectal cancer: an exploratory study.
b1,41612034,2026,10.1007/s00384-025-05034-1,PMC12855257,pending,Optimising response assessment to neoadjuvant therapy in rectal cancer to reduce the incidence of ypT0N0 resection.
b1,41609771,2026,10.1007/s00330-025-12275-9,PMC13212783,pending,MRI to guide clinical management of rectal cancer: updated consensus recommendations from the European Society of Gastrointestinal and Abdominal Radiology (ESGAR): PART II-Restaging and response evaluation.
b1,41609770,2026,10.1007/s00330-025-12274-w,PMC13212678,pending,MRI to guide clinical management of rectal cancer: updated consensus recommendations from the European Society of Gastrointestinal and Abdominal Radiology (ESGAR)-PART I primary staging.
b1,41607432,2026,10.5498/wjp.v16.i1.110146,PMC12836246,pending,Electroacupuncture improves psychosocial outcomes in rectal cancer patients with bowel dysfunction.
b1,41607293,2026,10.3238/arztebl.m2025.0226,PMC13137995,pending,Pretreatment MRI Versus Postoperative Pathology in Locoregional Staging of Rectal Cancer: A Germany-Wide Multicenter Re-Evaluation Study in Non-Pretreated Patients Based on the OCUM Study.
b1,41598368,2026,10.3390/jcm15020430,PMC12841941,pending,MRI-Based Morphological Features as Predictors of Clinical Outcomes in Locally Advanced Rectal Cancer Treated with Neoadjuvant Chemoradiotherapy: Insights from a Single-Institution Experience.
b1,41595144,2026,10.3390/cancers18020223,PMC12839286,pending,Pathological Complete Response in Rectal Cancer Patients: A Correlation Between Pathological and Clinical Stage and Oncological Outcome.
b1,41588219,2026,10.1111/codi.70377,PMC12834856,pending,The significance of MRI-detected lateral lymph node metastasis in rectal cancer on local recurrence and survival-A nationwide cohort study.
b1,41586954,2026,10.1186/s41747-025-00667-x,PMC12834858,pending,Deep learning reconstruction accelerated reduced field-of-view DWI in rectal cancer: mucosa-submucosa-muscularis visualization and T staging.
b1,41572118,2026,10.1245/s10434-025-19068-w,PMC13083428,pending,Locally Recurrent Rectal Cancer in the Lateral Compartment: Imaging Features and Association with Primary Tumour Characteristics.
b1,41562331,2026,10.1530/ERC-25-0303,PMC13138514,pending,NANETS Guidelines for the diagnosis and management of stage I-III rectal neuroendocrine tumors.
b1,41556384,2026,10.1097/DCR.0000000000004059,PMC13127738,pending,Laparoscopic Sacrectomy as Part of En Bloc Resection for Locally Recurrent Rectal Cancer.
b1,41555561,2026,10.1111/1754-9485.70071,PMC12954381,pending,Diagnostic and Therapeutic Impact of FDG-PET/CT Following MRI Staging in Anal Cancer: A Systematic Review and Meta-Analysis.
b1,41554898,2026,10.1038/s41598-026-35973-w,PMC12894970,pending,Multiparametric MRI radiomics nomogram predicts synchronous distant metastasis in rectal cancer.
b1,41550766,2026,10.1016/j.isci.2025.114455,PMC12803930,pending,Integrative analysis of transcriptomic data reveals a predictive gene signature for chemoradiotherapy response in rectal cancer.
b1,41540709,2026,10.12122/j.issn.1673-4254.2026.01.24,PMC12809014,pending,[Diffusion cycle-consistent generative adversarial networks for pelvic active bone marrow segmentation].
b1,41530192,2026,10.1038/s41598-025-14265-9,PMC12800309,pending,Improving rectal tumor segmentation with anomaly fusion derived from anatomical inpainting: a multicenter study.
b1,41524249,2026,10.1080/14737167.2026.2615683,PMC12829733,pending,Cost-effectiveness analysis of artificial intelligence (AI) for response prediction of neoadjuvant radio(chemo)therapy in locally advanced rectal cancer (LARC) in the Netherlands.
b1,41495165,2026,10.1038/s41598-026-35233-x,PMC12873433,pending,Artificial intelligence classification of rectal neoplasia by endoscopic fluorescence perfusion analysis.
b1,41492912,2026,10.1080/14796694.2025.2606910,PMC12802981,pending,A Phase III study of perioperative dostarlimab in patients with dMMR/MSI-H resectable colon cancer: AZUR-2 study design.
b1,41491765,2026,10.1186/s13244-025-02173-5,PMC12770130,pending,"Generative adversarial networks: multiparametric, multiregion super-resolution MRI in predicting lymph node metastasis in rectal cancer."
b1,41488832,2026,10.1002/ags3.70066,PMC12757149,pending,"Safety and Efficacy of Pelvic Reinforcement Procedure for Preventing Postoperative Perineal Hernia After Robotic Abdominoperineal Resection: A Single-Center, Retrospective Cohort Study."
b1,41484196,2026,10.1038/s41598-025-31068-0,PMC12800305,pending,Integrating single-cell and bulk transcriptomes identifies B cell features associated with neoadjuvant chemoradiotherapy sensitivity in rectal cancer.
b1,41478087,2026,10.1016/j.esmoop.2025.106022,PMC12804381,pending,Immune checkpoint blockade in locally advanced rectal cancer with deficient DNA mismatch repair: retrospective multicenter experience.
b1,41468688,2026,10.1016/j.esmoop.2025.106020,PMC12804033,pending,Evaluating MRI response criteria in microsatellite instability-high rectal cancer treated with immune checkpoint inhibitors.
b1,41435911,2026,10.1111/ases.70209,PMC12727126,pending,"The SPECTACLE Study: A Multicenter, Prospective, Single-Arm Trial Evaluating Quantitative Blood Flow Assessment Using SPY-QP Software in Minimally Invasive Rectal Cancer Surgery."
b1,41435426,2026,10.1088/2057-1976/ae308b,PMC13193058,pending,Patient outcome prognosis for external beam radiation therapy using CBCT-based radiomics: a systematic review.
b1,41417633,2026,10.1002/advs.202517721,PMC12931229,pending,MR-DELTAnet: A Longitudinal MRI-Transformer Model Predicting Pathological Complete Response and Revealing Immune Microenvironment via scRNA-seq in Locally Advanced Rectal Cancer.
