PMID,Year,DOI,PMC,Title
21689289,2012,10.1111/j.1463-1318.2011.02588.x,,Clinical significance of incidental focal colorectal (18)F-fluorodeoxyglucose uptake: our experience and a review of the literature.
33287114,2020,10.3390/cancers12123611,PMC7761666,Neoadjuvant Chemotherapy in Locally Advanced Rectal Cancer.
29868993,2018,10.1007/s10151-018-1804-3,,Novel multi-image view for neuromapping meets the needs of the robotic surgeon.
16443345,2006,10.1016/j.ejso.2005.12.002,,Pre-operative combined modality therapy in the management of locally advanced rectal cancer.
23813333,2013,10.1007/s11307-013-0663-6,,"Response to the letter to the editor regarding the manuscript entitled ""positron emission tomography with [(18)F]-3'-deoxy-3'fluorothymidine (FLT) as a predictor of outcome in patients with locally advanced resectable rectal cancer: a pilot study""."
17419902,2007,,,T-level downstaging and complete pathologic response after preoperative long-term radiochemotherapy for locally advanced rectal cancer.
20189072,2010,10.1016/j.clinimag.2007.12.012,,Multimodality imaging of usual and unusual sites of metastasis which occur after definitive therapy for rectal cancer.
33375133,2020,10.3390/cancers13010016,PMC7792936,A Comprehensive Evaluation of Associations Between Routinely Collected Staging Information and The Response to (Chemo)Radiotherapy in Rectal Cancer.
12848107,2003,,,"[Report from The 3rd International Sentinel Node Congress, Yokohama, November 16-18, 2002]."
31388861,2019,10.1007/s10151-019-02049-z,,Individual participant data pooled-analysis of risk factors for recurrence after neoadjuvant radiotherapy and transanal local excision of rectal cancer: the PARTTLE study.
26362484,2016,10.3109/0284186X.2015.1073349,,Assessment of testicular dose during preoperative radiotherapy for rectal cancer.
18065894,2007,10.1016/s0021-7697(07)73994-7,,[What can be expected from digestive tract MRI?].
34041663,2021,10.1007/s11547-021-01369-1,,Validation of the standardized index of shape tool to analyze DCE-MRI data in the assessment of neo-adjuvant therapy in locally advanced rectal cancer.
30042967,2016,10.18383/j.tom.2016.00208,PMC6037932,Test-Retest Data for Radiomics Feature Stability Analysis: Generalizable or Study-Specific?
30688523,2019,10.1177/1740774518824539,PMC6440868,Challenges and solutions in the design and execution of the PROSPECT Phase II/III neoadjuvant rectal cancer trial (NCCTG N1048/Alliance).
25615762,2015,10.2214/AJR.14.12791,,Surgical management of retrorectal lesions: what the radiologist needs to know.
12790368,2003,10.1007/BF02988457,,Scintigraphic prediction of therapeutic outcomes of splenectomy in patients with thrombocytopenia.
34508014,2021,10.1097/DCR.0000000000002122,PMC8820240,Organ Preservation in Patients with Rectal Cancer Treated with Total Neoadjuvant Therapy.
12742204,2003,10.1016/S1072-7515(03)00136-4,,Elective bowel resection for incurable stage IV colorectal cancer: prognostic variables for asymptomatic patients.
21856181,2011,10.1016/j.jamcollsurg.2011.07.020,,"Pushing the envelope beyond a centimeter in rectal cancer: oncologic implications of close, but negative margins."
32339781,2020,10.1016/j.radonc.2020.03.046,,Predicting poor response to neoadjuvant chemoradiotherapy for locally advanced rectal cancer: Model constructed using pre-treatment MRI features of structured report template.
31842163,2020,10.1097/DCR.0000000000001568,,18F-FDG PET/MRI for Rectal Cancer TNM Restaging After Preoperative Chemoradiotherapy: Initial Experience.
19330178,2009,,,Evaluation by 18F-FDG-PET of patients with anal squamous cell carcinoma.
31770851,2019,10.3760/cma.j.issn.0253-3766.2019.11.007,,[The value of MR T2WI signal intensity related parameters for predicting pathological complete response to neoadjuvant chemoradiotherapy in locally advanced rectal cancer].
30779052,2019,10.26355/eurrev_201902_16970,,"The radiation oncologist point of view on ""Predictive value of 18F-FDG PET/CT on survival in locally advanced rectal cancer after neoadjuvant chemoradiation""."
17432979,2007,10.1111/j.1463-1318.2006.01116.x,,"Accurate staging, selective preoperative therapy and optimal surgery improves outcome in rectal cancer: a review of the recent evidence."
26254227,2015,10.1007/s12149-015-1011-5,,¹⁸F-FPRGD₂ PET/CT imaging of musculoskeletal disorders.
16971367,2006,10.1080/02656730600773175,,Intra-luminal thermometry: is tissue type assignment a necessity for thermal analysis?
26828149,2016,10.1097/RLU.0000000000001172,PMC4851242,Initial Staging of Locally Advanced Rectal Cancer and Regional Lymph Nodes: Comparison of Diffusion-Weighted MRI With 18F-FDG-PET/CT.
21550200,2011,10.1016/j.ejso.2011.04.003,,A phase I/II study of neoadjuvant chemotherapy with Pemetrexed (Alimta) in rectal cancer.
18194882,2000,10.1102/1470-7330/00/010005+13,PMC4554684,MRI and its importance in rectal cancer.
18662240,2009,10.1111/j.1463-1318.2008.01649.x,,Extended total mesorectal excision in locally advanced rectal cancer (T4a) and the clinical role of MRI-evaluated neo-adjuvant downstaging.
27260847,2016,10.1016/j.ejso.2016.05.014,,Revisiting the treatment strategy for rectal cancer through the pattern of local recurrence.
19508531,2010,10.1111/j.1463-1318.2009.01890.x,,Benchmarking circumferential resection margin (R1) resection rate for rectal cancer in the neoadjuvant era.
12781885,2003,10.1016/s0002-9610(03)00067-9,,A prospective comparison between multidetector-row computed tomography and magnetic resonance imaging in the preoperative evaluation of rectal carcinoma.
31006088,2019,10.1007/s12094-019-02106-x,,Comparison of overall survival and quality of life between patients undergoing anal reconstruction and patients undergoing traditional lower abdominal stoma after radical resection.
22874603,2012,10.1097/DCR.0b013e31825fb5ff,,Permanent end-sigmoid colostomy through the extraperitoneal route prevents parastomal hernia after laparoscopic abdominoperineal resection.
29726263,2018,,,[The importance of pre-operative MRI-detected extramural vascular invasion in the treatment of rectal carcinoma].
16990979,2006,10.1007/s10350-006-0663-6,,Clinical and subclinical leaks after low colorectal anastomosis: a clinical and radiologic study.
31250970,2019,10.1111/ajco.13196,,Effectiveness of image-guided radiotherapy for rectal cancer patients treated with neoadjuvant concurrent chemoradiotherapy: A population-based propensity score-matched analysis.
32870349,2021,10.1007/s00261-020-02710-4,,Pretreatment MR-based radiomics nomogram as potential imaging biomarker for individualized assessment of perineural invasion status in rectal cancer.
21614690,2011,,,[Application of ⁹⁹mTc-SPECT-CT and carbon nanoparticles suspension injection in sentinel lymph node mapping for rectal cancer].
24651959,2014,10.1007/s00384-014-1851-9,,Analysis of conversion factors in robotic-assisted rectal cancer surgery.
17005279,2006,10.1016/j.radonc.2006.08.021,,Dose optimisation in single plane interstitial brachytherapy.
27003990,2016,10.3748/wjg.v22.i11.3127,PMC4789988,Evidence-based medical oncology and interventional radiology paradigms for liver-dominant colorectal cancer metastases.
26546509,2016,10.1111/codi.13209,,A case series of anal melanoma including the results of treatment with imatinib in selected patients.
25974874,2016,10.1002/pon.3847,PMC4961045,Body image and sexual function in women after treatment for anal and rectal cancer.
17883838,2007,10.1186/1477-7800-4-23,PMC2063497,Preoperative bi-fractionated accelerated radiation therapy for combined treatment of locally advanced rectal cancer in a consectutive series of unselected patients.
30909269,2019,10.3233/XST-180466,,Clinical application of fluoroscopic guided percutaneous antegrade ureteral stents placement for the treatment of malignant ureteral obstruction.
20021242,2010,10.1586/erd.09.63,,Imaging as a surveillance tool in rectal cancer.
15531145,2004,10.1016/S0899-7071(03)00314-0,,Preoperative local staging of rectal cancer with endorectal MR imaging: comparison with histopathologic findings.
18072509,2007,10.1118/1.2795669,,Image-guided high dose rate endorectal brachytherapy.
24415852,2014,10.3748/wjg.v20.i1.1,PMC3885997,Advances in radiotherapy and targeted therapies for rectal cancer.
24914419,2014,10.3978/j.issn.2223-4292.2014.01.02,PMC4032916,Diagnostic accuracy of MR imaging to identify and characterize focal liver lesions: comparison between gadolinium and superparamagnetic iron oxide contrast media.
15067027,2004,10.1200/JCO.2004.08.173,,Impact of T and N stage and treatment on survival and relapse in adjuvant rectal cancer: a pooled analysis.
23147996,2013,10.1158/1078-0432.CCR-12-2392,,The severity of neural invasion is associated with shortened survival in colon cancer.
25295711,2014,10.1684/bdc.2014.2038,,"[Minutes of the 33rd Congress of ESTRO held in Vienna (Austria), 4-8 April 2014]."
29790177,2018,10.1002/jso.25064,,MRI-based EMVI positivity predicts systemic recurrence in rectal cancer patients with a good tumor response to chemoradiotherapy followed by surgery.
27934928,2016,10.1038/srep38782,PMC5146921,Comparison of non-Gaussian and Gaussian diffusion models of diffusion weighted imaging of rectal cancer at 3.0 T MRI.
10857180,2000,10.1007/978-3-642-57151-0_24,,Probe-guided surgery for colorectal cancer.
28149883,2016,10.21037/atm.2016.11.80,PMC5233502,Focusing the management of rectal cancer.
21767192,2011,10.3109/0284186X.2011.577806,,Deformable image registration for contour propagation from CT to cone-beam CT scans in radiotherapy of prostate cancer.
33643920,2020,10.3389/fonc.2020.625459,PMC7907590,Which Definition of Upper Rectal Cancer Is Optimal in Selecting Stage II or III Rectal Cancer Patients to Avoid Postoperative Adjuvant Radiation?
25421763,2014,,,[Timing of radiotherapy for locally advanced rectal cancer].
22970381,2012,10.5402/2012/648183,PMC3437282,Progress in rectal cancer treatment.
22773935,2012,10.1007/s12328-012-0304-7,PMC3382280,Chylous ascites occurring after low anterior resection of the rectum successfully treated with an oral fat-free elemental diet (Elental(®)).
30833648,2019,10.1038/s41598-019-39651-y,PMC6399278,MRI-based Radiomics nomogram to detect primary rectal cancer with synchronous liver metastases.
17551794,2007,10.1245/s10434-007-9471-z,,Is final TNM staging a predictor for survival in locally advanced rectal cancer after preoperative chemoradiation therapy?
33842316,2021,10.3389/fonc.2021.610338,PMC8033032,Machine Learning-Based Radiomics Nomogram for Detecting Extramural Venous Invasion in Rectal Cancer.
17262086,2007,10.1038/sj.bjc.6603570,PMC2360056,A phase I/II study of irinotecan when added to 5-fluorouracil and leucovorin and pelvic radiation in locally advanced rectal cancer: a Colorectal Clinical Oncology Group Study.
24925354,2014,10.1007/s10151-014-1172-6,,Surgical strategies in the management of recurrent retrorectal tumours.
32154585,2020,10.1002/bjs.11471,,"Colonic transit in patients after anterior resection: prospective, comparative study using single-photon emission CT/CT scintigraphy."
20392380,2010,,,Role of neo-adjuvant chemoradiation in locally advanced rectal cancers.
32173832,2019,,,Predictive factors for histological response to neo-adjuvant treatment in rectal cancers.
16086223,2005,10.1007/s10350-005-0134-5,,Technique and long-term results of intersphincteric resection for low rectal cancer.
19502858,2009,10.1007/DCR.0b013e318194f923,,Multislice CT as a primary screening tool for the prediction of an involved mesorectal fascia and distant metastases in primary rectal cancer: a multicenter study.
34441441,2021,10.3390/diagnostics11081507,PMC8394713,Watch and Wait Approach for Rectal Cancer Following Neoadjuvant Treatment: The Experience of a High Volume Cancer Center.
31015111,2019,10.1016/j.radonc.2019.03.036,,Determining the use of preoperative (chemo)radiotherapy in primary rectal cancer according to national and international guidelines.
21792197,2011,10.1038/bjc.2011.274,PMC3170972,FDG-PET metabolic response predicts outcomes in anal cancer managed with chemoradiotherapy.
30772588,2019,10.1016/j.cgh.2019.02.019,,Improved Real-Time Optical Diagnosis of Colorectal Polyps Following a Comprehensive Training Program.
32768009,2020,10.1053/j.semnuclmed.2020.04.003,,Molecular Imaging and Therapy of Colorectal and Anal Cancer.
18954720,2008,10.1016/j.ijrobp.2008.07.029,,Patient-specific Monte Carlo dose calculations for high-dose-rate endorectal brachytherapy with shielded intracavitary applicator.
24674478,2013,10.1016/j.prro.2013.01.040,,Molecular Imaging FDG-PET/CT Response to Neoadjuvant Oxaliplatin and Chemoradiation in Rectal Cancer as Prognostic Factor in Surveillance.
22247081,2012,10.1002/jmri.23513,,Evaluation of lymph node metastases: comparison of gadofluorine M-enhanced MRI and diffusion-weighted MRI in a rabbit VX2 rectal cancer model.
32661298,2021,10.1038/s41379-020-0619-8,,Intratumoral budding and automated CD8-positive T-cell density in pretreatment biopsies can predict response to neoadjuvant therapy in rectal adenocarcinoma.
25082122,2014,10.12809/hkmj144232,,Limitation of radiological T3 subclassification of rectal cancer due to paucity of mesorectal fat in Chinese patients.
15752893,2005,10.1016/j.ijrobp.2004.07.726,,Assessment of quality of life in patients with rectal cancer treated by preoperative radiotherapy: a longitudinal prospective study.
25448648,2014,10.1016/j.ijsu.2014.10.033,,Routine preoperative restaging CTs after neoadjuvant chemoradiation for locally advanced rectal cancer are low yield: a retrospective case study.
17946656,2006,10.1109/IEMBS.2006.259277,,Circumferential resection margin assessment on MRI of rectal cancer.
15269036,2004,10.2214/ajr.183.2.1830421,,Staging of rectal cancer: diagnostic potential of multiplanar reconstructions with MDCT.
33878823,2021,10.3760/cma.j.cn.441530-20201203-00636,,[A comparative study of the effects of different treatment strategies on postoperative anal function and quality of life in patients with complete obstructive left hemicolon cancer].
32898334,2020,10.1002/ctm2.159,PMC7507021,Artificial intelligence-based 5-year survival prediction and prognosis of DNp73 expression in rectal cancer patients.
28110348,2017,10.1007/s00259-017-3633-4,,Erratum to: A rare case of rectal carcinoma and prostate carcinoma with coexistent Paget's disease mimicking bone metastases in both 18F-FDG and 68Ga PSMA PET/CT.
26394739,2015,10.1111/codi.13031,,Impact of intraoperative microperfusion assessment with Pinpoint Perfusion Imaging on surgical management of laparoscopic low rectal and anorectal anastomoses.
32417346,2020,10.1016/j.radonc.2020.05.019,,Predicting pathological response after radio-chemotherapy for rectal cancer: Impact of late oxaliplatin administration.
20618363,2010,10.1111/j.1463-1318.2010.02320.x,,"Radiation, chemotherapy and biological therapy in the curative treatment of locally advanced rectal cancer."
20117883,2010,10.1016/j.ctrv.2010.01.001,,Localized adenocarcinoma of the esophagogastric junction--is there a standard of care?
25950124,2016,10.3109/13645706.2015.1042389,,Intraoperative fluorescence imaging to localize tumors and sentinel lymph nodes in rectal cancer.
33570769,2021,10.1111/codi.15582,PMC8248146,Widespread anorectal lymphovascular networks and tissue drainage: analyses from submucosal India ink injection and indocyanine green fluorescence imaging.
25201478,2014,10.1016/j.ijscr.2014.07.023,PMC4189063,Sacrococcygeal chordoma presenting as a retro rectal tumour.
33194696,2020,10.3389/fonc.2020.577653,PMC7653406,Potential of miR-21 to Predict Incomplete Response to Chemoradiotherapy in Rectal Adenocarcinoma.
26164435,2015,10.1097/SLA.0000000000000571,,"Reply to Letter: ""Multicenter Evaluation of Rectal Cancer ReImaging POst Neoadjuvant (MERRION) Therapy""."
23939848,2013,10.1002/bjs.9225,,Extent and completeness of mesorectal excision evaluated by postoperative magnetic resonance imaging.
23221790,2012,10.6004/jnccn.2012.0158,,Rectal cancer.
20845511,2010,10.3748/wjg.v16.i35.4436,PMC2941067,High-dose-rate intraluminal brachytherapy during preoperative chemoradiation for locally advanced rectal cancers.
30983773,2019,10.4103/jmp.JMP_74_18,PMC6438049,Determination of Optimal Clinical Target Volume to Planning Target Volume Margins for Conformal Radiotherapy Planning using Image Guidance System in Rectal Cancer in Prone Position.
27749475,2016,10.1097/DCR.0000000000000688,PMC5510895,Adoption of Robotic Technology for Treating Colorectal Cancer.
21720869,2011,10.1007/s00268-011-1181-9,PMC3152708,Multidisciplinary discussion and management of rectal cancer: a population-based study.
30079958,2018,10.1002/bjs.10949,,Prognostic implications of MRI-detected lateral nodal disease and extramural vascular invasion in rectal cancer.
30334541,2018,10.4103/0366-6999.243556,PMC6202590,A Novel Magnetic Resonance Rectography for Rectal Cancer Staging.
30196982,2018,10.1016/j.radonc.2018.06.019,,A TCP-based early regression index predicts the pathological response in neo-adjuvant radio-chemotherapy of rectal cancer.
32690604,2021,10.1136/gutjnl-2019-319866,PMC7873419,Image-based consensus molecular subtype (imCMS) classification of colorectal cancer using deep learning.
27845566,2017,10.1259/bjr.20150836,PMC5605010,The potential predictive value of MRI and PET-CT in mucinous and nonmucinous rectal cancer to identify patients at high risk of metastatic disease.
17458586,2007,10.1245/s10434-007-9368-x,,Oncologic results of laparoscopic D3 lymphadenectomy for male sigmoid and upper rectal cancer with clinically positive lymph nodes.
31041496,2019,10.1007/s00261-019-02020-4,,MR staging of anal cancer: what the radiologist needs to know.
28194687,2017,10.1007/s12094-017-1627-0,,"Fecal incontinence and radiation dose on anal sphincter in patients with locally advanced rectal cancer (LARC) treated with preoperative chemoradiotherapy: a retrospective, single-institutional study."
19340959,2009,10.1016/j.cgh.2009.01.014,,Magnetic resonance imaging of anorectal neoplasms.
27381221,2016,10.1016/j.crad.2016.05.005,,Interobserver agreement of radiologists assessing the response of rectal cancers to preoperative chemoradiation using the MRI tumour regression grading (mrTRG).
19401962,2009,10.1055/s-0029-1222553,,[CT-guided radiofrequency ablation of liver metastases from colorectal cancer].
27346172,2017,10.1002/jmri.25337,,Whole-body PET/MRI for colorectal cancer staging: Is it the way forward?
19148358,2008,10.1590/s0004-28032008000400008,,[Evaluation of computed tomographic colonography for detection of colorectal polyps].
26377262,2016,10.1177/0284185115604007,,Objective measurement of the distal resection margin by MRI of the fresh and fixed specimen after partial mesorectal excision for rectal cancer: 5 cm is not just 5 cm and depends on when measured.
14628131,2003,10.1007/s00066-003-1045-9,,Preliminary results on the influence of chemoradiation on apparent diffusion coefficients of primary rectal carcinoma measured by magnetic resonance imaging.
30694369,2019,10.1007/s00261-019-01907-6,,Comparative accuracy of qualitative and quantitative 18F-FDG PET/CT analysis in detection of lymph node metastasis from anal cancer.
32794029,2020,10.1245/s10434-020-09018-z,,Prognostic Significance of Neoadjuvant Rectal Scores in Preoperative Short-Course Radiotherapy and Long-Course Concurrent Chemoradiotherapy for Patients with Locally Advanced Rectal Cancer.
20217256,2010,10.1245/s10434-010-1010-7,,Sentinel node biopsy by indocyanine green retention fluorescence detection for inguinal lymph node staging of anal cancer: preliminary experience.
24396496,2014,10.7150/jca.7987,PMC3881219,Current approaches and challenges for monitoring treatment response in colon and rectal cancer.
25957330,2015,10.1093/annonc/mdv223,,"Chemoradiation, surgery and adjuvant chemotherapy versus induction chemotherapy followed by chemoradiation and surgery: long-term results of the Spanish GCR-3 phase II randomized trial†."
21197735,2010,,,[Non-invasive imaging tools in colorectal cancer].
27510524,2016,10.1007/s10151-016-1514-7,,"Surgical timing after chemoradiotherapy for rectal cancer, analysis of technique (STARRCAT): results of a feasibility multi-centre randomized controlled trial."
19507600,2009,,,[Diffusion weighted imaging combined with magnetic resonance conventional sequences for the diagnosis of rectal cancer].
25892290,2015,10.1016/j.ctrv.2015.03.010,,A literature review of the association between diffusion-weighted MRI derived apparent diffusion coefficient and tumour aggressiveness in pelvic cancer.
22820704,2013,10.1007/s00464-012-2466-2,,Outcome of laparoscopic colectomy for cancer in elderly patients.
21892288,2008,10.4137/cmo.s370,PMC3161666,The Relationship Between MR Demonstration of Extramural Venous Invasion and Nodal Disease in Rectal Cancer.
28028557,2017,10.1007/s00261-016-1030-2,,(18)F-FDG PET/CT delayed images with forced diuresis for revaluating abdominopelvic malignancies.
22968054,2012,10.1097/LGT.0b013e31825d2d7a,,Anal intraepithelial lesions in women with human papillomavirus-related disease.
10851945,2000,,,[Use of magnetic resonance tomography in the diagnosis of gastrointestinal diseases].
26084884,2015,10.1007/s10151-015-1319-0,,The use of artificial neural networks to predict delayed discharge and readmission in enhanced recovery following laparoscopic colorectal cancer surgery.
26106836,2016,10.1097/SLA.0000000000001311,,Diffusion-weighted MRI for Early Prediction of Treatment Response on Preoperative Chemoradiotherapy for Patients With Locally Advanced Rectal Cancer: A Feasibility Study.
34265357,2021,10.1016/j.radonc.2021.07.004,,A radiomic signature model to predict the chemoradiation-induced alteration in tumor-infiltrating CD8(+) cells in locally advanced rectal cancer.
26782212,2016,10.1007/978-1-4939-3023-4_24,,Hypoxia-Associated Marker CA IX Does Not Predict the Response of Locally Advanced Rectal Cancers to Neoadjuvant Chemoradiotherapy.
34720528,2021,10.3748/wjg.v27.i38.6374,PMC8517789,Intraoperative use of indocyanine green fluorescence imaging in rectal cancer surgery: The state of the art.
33466369,2021,10.3390/diagnostics11010073,PMC7824834,The Feasibility of Patient-Specific Circulating Tumor DNA Monitoring throughout Multi-Modality Therapy for Locally Advanced Esophageal and Rectal Cancer: A Potential Biomarker for Early Detection of Subclinical Disease.
17468987,2007,10.1007/s10350-007-0229-2,,"Perineal colostomy with appendicostomy as an alternative for an abdominal colostomy: symptoms, functional status, quality of life, and perceived health."
26435908,2015,10.1186/s40792-015-0088-3,PMC4582075,A case of advanced rectal cancer with rectovesical and ileal fistulae that developed hyperammonemic encephalopathy.
24146338,2013,10.1007/s11605-013-2350-y,,Lesions originating within the retrorectal space: a diverse group requiring individualized evaluation and surgery.
28746154,2017,10.1097/SLA.0000000000002429,,Anastomotic Leakage and Chronic Presacral Sinus Formation After Low Anterior Resection: Results From a Large Cross-sectional Study.
27501592,2016,,,Retrospective Audit: Does Prior Assessment by Oral and Maxillofacial Surgeons Reduce the Risk of Osteonecrosis of The Jaw in Patients Receiving Bone-Targeted Therapies for Metastatic Cancers to the Skeleton?--Part II.
31238634,2019,10.3760/cma.j.issn.1671-0274.2019.06.008,,"[""Watch and wait"" strategy after neoadjuvant therapy for rectal cancer: status survey of perceptions, attitudes and treatment selection in Chinese surgeons]."
32234911,2020,10.21873/anticanres.14177,,Nomogram for Predicting the Pathological Tumor Response from Pre-treatment Clinical Characteristics in Rectal Cancer.
33779742,2021,10.1001/jamanetworkopen.2021.3304,PMC8008289,Assessment of Simulated SARS-CoV-2 Infection and Mortality Risk Associated With Radiation Therapy Among Patients in 8 Randomized Clinical Trials.
25652254,2015,10.1002/jmri.24835,,Dynamic contrast-enhanced MRI: Use in predicting pathological complete response to neoadjuvant chemoradiation in locally advanced rectal cancer.
20374623,2010,10.1186/1471-2407-10-127,PMC2858110,Focal dose escalation using FDG-PET-guided intensity-modulated radiation therapy boost for postoperative local recurrent rectal cancer: a planning study with comparison of DVH and NTCP.
33926780,2021,10.1016/j.ejso.2021.04.021,,Magnetic resonance imaging as a predictor of surgical outcome in patients with local pelvic recurrence of colorectal cancer.
31386575,2019,10.2214/AJR.19.21383,,MRI for Restaging Locally Advanced Rectal Cancer: Detailed Analysis of Discrepancies With the Pathologic Reference Standard.
32424463,2020,10.1007/s00117-020-00661-x,,Hybrid imaging of the abdomen and pelvis.
26108736,2015,10.1016/j.ejso.2015.05.016,,Simple criteria to predict margin involvement after chemoradiotherapy and sphincter-sparing for low rectal cancer.
25124470,2015,10.1245/s10434-014-3972-3,,Diagnostic performance of multidetector row computed tomography for assessment of lymph node metastasis in patients with distal rectal cancer.
30181029,2018,10.1016/j.canrad.2018.07.131,,"[Anal canal cancer: In the era of intensity-modulated radiotherapy, outstanding issues]."
29435147,2018,10.18632/oncotarget.23419,PMC5797018,Morphologic predictors of pathological complete response to neoadjuvant chemoradiotherapy in locally advanced rectal cancer.
31357959,2019,10.1186/s12885-019-5970-0,PMC6664500,Have we achieved adequate recommendations for target volume definitions in anal cancer? A PET imaging based patterns of failure analysis in the context of established contouring guidelines.
23652745,2013,10.1097/DCR.0b013e3182812bec,,"Clinical, MRI, and PET-CT criteria used by surgeons to determine suitability for pelvic exenteration surgery for recurrent rectal cancers: a Delphi study."
15865036,2005,10.1007/3-540-27449-9_23,,Indications for neoadjuvant long-term radiotherapy.
17279430,2007,10.1007/s00423-007-0149-6,,Optimised surgery (so-called TME surgery) and high-resolution MRI in the planning of treatment of rectal carcinoma.
28717704,2016,10.1200/JGO.2015.001479,PMC5497621,Significance of Magnetic Resonance Imaging-Assessed Tumor Response for Locally Advanced Rectal Cancer Treated With Preoperative Long-Course Chemoradiation.
30470995,2019,10.1007/s13304-018-0606-5,,SICE national survey: current state on the adoption of laparoscopic approach to the treatment of colorectal disease in Italy.
27313860,2016,10.3892/mco.2016.855,PMC4888032,Clinical significance of enlarged lateral pelvic lymph nodes before and after preoperative chemoradiotherapy for rectal cancer.
18215195,2008,10.1111/j.1463-1318.2007.01468.x,,Colo-anal pouches: lessons from a prospective audit.
24672298,2014,10.1155/2014/196068,PMC3932262,Diagnostic performance of positron emission tomography/computed tomography using fluorine-18 fluorodeoxyglucose in detecting locoregional nodal involvement in patients with anal canal cancer: a systematic review and meta-analysis.
31802217,2020,10.1007/s00464-019-07279-8,,Intraluminal flexible sheath for the protection of low anastomosis after anterior resection: results from a First-In-Human trial on 15 patients.
19029193,2009,10.1093/carcin/bgn260,PMC2722151,"Red meat and poultry intake, polymorphisms in the nucleotide excision repair and mismatch repair pathways and colorectal cancer risk."
31113171,2019,10.3393/ac.2019.03.17,PMC6529754,Oncologic Outcomes of Organ Preserving Approaches in Patients With Rectal Cancer Treated With Preoperative Chemoradiotherapy.
22248062,2012,10.3109/0284186X.2011.652740,,High-dose radiotherapy (60 Gy) with oral UFT/folinic acid and escalating doses of oxaliplatin in patients with non-resectable locally advanced rectal cancer (LARC): a phase I trial.
12232483,2002,10.1159/000066049,,Significance of surgery in the multimodality treatment of rectal cancer.
23667205,2013,10.6004/jnccn.2013.0071,,Multidisciplinary management of locally advanced rectal cancer: neoadjuvant approaches.
32417349,2020,10.1016/j.radonc.2020.05.018,,Patterns of inguinal lymph node metastases in anal canal cancer and recommendations for elective clinical target volume (CTV) delineation.
22395978,2012,10.1245/s10434-012-2248-z,,Predicting pathological response to neoadjuvant chemoradiotherapy in locally advanced rectal cancer using 18FDG-PET/CT.
34485136,2021,10.3389/fonc.2021.701336,PMC8415020,Rectal Tumor Stiffness Quantified by In Vivo Tomoelastography and Collagen Content Estimated by Histopathology Predict Tumor Aggressiveness.
15634641,2004,,,[23th meeting of the European Society for Therapeutic Radiology and Oncology (ESTRO)].
31593515,2020,10.2214/AJR.19.21357,,A Review of Viral-Related Malignancies and the Associated Imaging Findings.
23516072,2013,10.1007/s00384-013-1676-y,,Is there a benefit in using magnetic resonance imaging in the prediction of preoperative neoadjuvant therapy response in locally advanced rectal cancer?
27149445,2016,10.1097/MD.0000000000003463,PMC4863762,Is Preoperative Chemoradiotherapy Beneficial for Sphincter Preservation in Low-Lying Rectal Cancer Patients?
22993703,2012,10.3393/jksc.2012.28.4.179,PMC3440486,An update on preoperative radiotherapy for locally advanced rectal cancer.
23336255,2013,10.3109/0284186X.2012.754989,,Clinical validation of atlas-based auto-segmentation of pelvic volumes and normal tissue in rectal tumors using auto-segmentation computed system.
31956546,2020,10.21037/qims.2019.11.17,PMC6960428,Histological grades of rectal cancer: whole-volume histogram analysis of apparent diffusion coefficient based on reduced field-of-view diffusion-weighted imaging.
28138623,2016,10.21037/tgh.2016.06.06,PMC5244736,Technical notes on pure laparoscopic isolated caudate lobectomy for patient with liver cancer.
18715510,2008,10.1186/1477-7819-6-89,PMC2533319,The importance of rectal cancer MRI protocols on interpretation accuracy.
34148312,2021,10.3760/cma.j.cn.441530-20210401-00140,,[Research progress on early diagnosis and prevention of anastomotic leak after rectal cancer surgery].
11898034,2002,10.1007/s00268-001-0181-6,,New predictor for the defecatory function after sphincter-preserving operation: lumen score.
25089274,2014,10.1155/2014/578243,PMC4095991,Dosimetric coverage of the external anal sphincter by 3-dimensional conformal fields in rectal cancer patients receiving neoadjuvant chemoradiation: implications for the concept of sphincter-preserving radiation therapy.
28647399,2017,10.1016/j.radonc.2017.06.013,PMC5641595,Quantitative imaging outperforms molecular markers when predicting response to chemoradiotherapy for rectal cancer.
33023215,2020,10.3390/diagnostics10100780,PMC7601888,The Elevated Pre-Treatment C-Reactive Protein Predicts Poor Prognosis in Patients with Locally Advanced Rectal Cancer Treated with Neo-Adjuvant Radiochemotherapy.
19188240,2009,10.1259/bjr/57848689,,"The effect of treatment position, prone or supine, on dose-volume histograms for pelvic radiotherapy in patients with rectal cancer."
25889915,2015,10.1186/s13014-015-0344-5,PMC4330982,Distinct increased outliers among 136 rectal cancer patients assessed by γH2AX.
21851185,2011,10.3109/0284186X.2011.582880,,Concomitant boost radiotherapy and multidrug chemotherapy in the neoadjuvant treatment of locally advanced rectal cancer: results of a phase II study.
31780392,2020,10.1016/j.acra.2019.10.021,,The Predictive Value of Pre-/Postneoadjuvant Chemoradiotherapy MRI Characteristics for Patient Outcomes in Locally Advanced Rectal Cancer.
31139999,2020,10.1007/s00464-019-06830-x,,S122: impact of fluorescence and 3D images to completeness of lateral pelvic node dissection.
33591043,2021,10.1097/DCR.0000000000001984,,The American Society of Colon and Rectal Surgeons Clinical Practice Guidelines for the Surveillance and Survivorship Care of Patients After Curative Treatment of Colon and Rectal Cancer.
