PMID,Year,DOI,PMC,Title,Source,Status,Route,Attempts,LastError,PDFPath
17946656,2006,10.1109/IEMBS.2006.259277,,Circumferential resection margin assessment on MRI of rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_17946656.pdf
17967848,2008,10.1259/bjr/19492531,,Accuracy of CT prediction of poor prognostic features in colonic cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_17967848.pdf
18006762,2007,10.1158/1078-0432.CCR-07-1197,,Circumferential margin involvement is the crucial prognostic factor after multimodality treatment in patients with locally advanced rectal carcinoma.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18006762.pdf
18039560,2008,10.1016/j.ejso.2007.10.007,,Location of involved mesorectal and extramesorectal lymph nodes in patients with primary rectal cancer: preoperative assessment with MR imaging.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18039560.pdf
18043346,2007,10.1097/RCT.0b013e318038fc84,,Comparison between 3-T magnetic resonance imaging and multi-detector row computed tomography for the preoperative evaluation of rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18043346.pdf
18049504,2007,,,[Recurrence of rectal cancer--treatment in Norwegian hospitals].,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
18065894,2007,10.1016/s0021-7697(07)73994-7,,[What can be expected from digestive tract MRI?].,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18065894.pdf
18065927,2007,10.1016/s0221-0363(07)74046-5,,[Tumors of the rectum: MRI and CT features].,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18065927.pdf
18070703,2007,10.1016/j.bpg.2007.11.003,,The multidisciplinary management of gastrointestinal cancer. Multimodal treatment of rectal cancer.,50,done,scihub:doi,1,,pdfs_sample\PMID_18070703.pdf
18072509,2007,10.1118/1.2795669,,Image-guided high dose rate endorectal brachytherapy.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18072509.pdf
18077538,2008,10.2967/jnumed.107.045864,,Comparison of integrin alphaVbeta3 expression and glucose metabolism in primary and metastatic lesions in cancer patients: a PET study using 18F-galacto-RGD and 18F-FDG.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18077538.pdf
18164156,2008,10.1016/j.ejrad.2007.11.029,,Preoperative 3T MR imaging of rectal cancer: local staging accuracy using a two-dimensional and three-dimensional T2-weighted turbo spin echo sequence.,50,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
18165939,2008,10.1002/bjs.6061,,The incidence of lateral pelvic side-wall nodal involvement in low rectal cancer may be similar in Japan and the West.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18165939.pdf
18194882,2000,10.1102/1470-7330/00/010005+13,PMC4554684,MRI and its importance in rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18194882.pdf
18215195,2008,10.1111/j.1463-1318.2007.01468.x,,Colo-anal pouches: lessons from a prospective audit.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18215195.pdf
18251142,2007,,,The contributions of virtual colonoscopy to laparoscopic colorectal surgery.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
18269488,2008,10.1111/j.1445-2197.2007.04402.x,,Preoperative staging of rectal cancer by magnetic resonance imaging remains an imprecise tool.,50,done,scihub:doi,1,,pdfs_sample\PMID_18269488.pdf
18424814,2008,10.1093/jjco/hyn032,,Preoperative diagnosis of lymph node metastases of colorectal cancer by FDG-PET/CT.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18424814.pdf
18453023,2008,10.1016/j.radonc.2008.04.003,,Assessing the impact of FDG-PET in the management of anal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18453023.pdf
18472440,2008,,,Images in HIV/AIDS. The changing face of anal cancer.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
18478469,2008,,,[Diagnosis on the preoperative staging of rectal cancer by magnetic resonance imaging with water-bag in rectum].,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
18497508,2008,10.1159/000122589,,Preoperative staging of rectal tumors: what is the most optimal staging method?,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18497508.pdf
18513200,2009,10.1111/j.1463-1318.2008.01585.x,,The fate of anastomotic sinuses after total mesorectal excision for rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18513200.pdf
18514785,2008,10.1016/j.ijrobp.2008.02.032,,Assessment of intrafractional movement and internal motion in radiotherapy of rectal cancer using megavoltage computed tomography.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18514785.pdf
18534701,2008,10.1016/j.radonc.2008.05.022,,Evidence and research in rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18534701.pdf
18617780,2008,10.1097/MEG.0b013e3282fc2649,,"Heparanase-2, syndecan-1, and extracellular matrix remodeling in colorectal carcinoma.",1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18617780.pdf
18624816,2009,10.1111/j.1463-1318.2008.01614.x,,Preoperative investigations for metastatic staging of colon and rectal cancer across multiple centres--what is current practice?,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18624816.pdf
18637927,2009,10.1111/j.1463-1318.2008.01643.x,,Comparison of preoperative whole-body positron emission tomography with MDCT in patients with primary colorectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18637927.pdf
18637934,2009,10.1111/j.1463-1318.2008.01636.x,,Preoperative neo-adjuvant therapy for curable rectal cancer--reaching a consensus 2008.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18637934.pdf
18662240,2009,10.1111/j.1463-1318.2008.01649.x,,Extended total mesorectal excision in locally advanced rectal cancer (T4a) and the clinical role of MRI-evaluated neo-adjuvant downstaging.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18662240.pdf
18715510,2008,10.1186/1477-7819-6-89,PMC2533319,The importance of rectal cancer MRI protocols on interpretation accuracy.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18715510.pdf
18782650,2008,10.1016/j.canlet.2008.07.015,,Targeting solid tumors via T cell receptor complementarity-determining region 3delta in an engineered antibody.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18782650.pdf
18795673,2008,,,A short course of preoperative radiotherapy improves prognosis of operable rectal carcinoma: a case control study.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
18812273,2008,10.1177/145749690809700306,,Local staging of rectal cancer using the black lumen magnetic resonance imaging technique.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18812273.pdf
18922649,2009,10.1016/j.ijrobp.2008.06.1944,,Radiation changes do not interfere with postchemoradiation restaging of patients with rectal cancer by FDG PET/CT before curative surgical therapy.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18922649.pdf
18941094,2008,10.2214/AJR.08.1298,,MRI for detection of extramural vascular invasion in rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18941094.pdf
18954720,2008,10.1016/j.ijrobp.2008.07.029,,Patient-specific Monte Carlo dose calculations for high-dose-rate endorectal brachytherapy with shielded intracavitary applicator.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_18954720.pdf
18956704,2008,,,[CT guided 125I seeds implantation in treatment of local recurrent rectal cancer after surgery resection: analysis of 21 cases].,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
19020255,2008,10.2214/AJR.08.1004,,A systematic approach to the interpretation of preoperative staging MRI for rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19020255.pdf
19029193,2009,10.1093/carcin/bgn260,PMC2722151,"Red meat and poultry intake, polymorphisms in the nucleotide excision repair and mismatch repair pathways and colorectal cancer risk.",1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19029193.pdf
19031952,2008,,,"Hypofractionated accelerated radiotherapy, cytoprotection and capecitabine in the treatment of rectal cancer: a feasibility study.",1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
19058413,2008,,,"[Minutes of the 27th meeting of the European Society for Therapeutic Radiology and Oncology (ESTRO), Goteborg (Sweden), 14-18 September 2008].",1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
19069694,2008,10.2298/aci0803061p,,Influence of long-term radiotherapy on symptoms and signs of locally advanced primary rectal cancer of distant localisation.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
19148358,2008,10.1590/s0004-28032008000400008,,[Evaluation of computed tomographic colonography for detection of colorectal polyps].,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19148358.pdf
19153180,2009,10.1259/bjr/60198873,,MR vs CT imaging: low rectal cancer tumour delineation for three-dimensional conformal radiotherapy.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19153180.pdf
19160364,2009,10.1002/bjs.6464,,Composite abdominosacral resection for recurrent rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19160364.pdf
19179029,2010,10.1016/j.ejrad.2008.12.008,,Continuously moving table MRI with sliding multislice for rectal cancer staging: image quality and lesion detection.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19179029.pdf
19181259,2009,10.1016/j.meddos.2008.04.001,,Preoperative radiation treatment for rectal cancer: comparison of target coverage and small bowel NTCP in conventional vs. 3D-conformal planning.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19181259.pdf
19188240,2009,10.1259/bjr/57848689,,"The effect of treatment position, prone or supine, on dose-volume histograms for pelvic radiotherapy in patients with rectal cancer.",1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19188240.pdf
19289265,2009,10.1016/j.ijrobp.2008.11.031,,Biological image-guided radiotherapy in rectal cancer: challenges and pitfalls.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19289265.pdf
19295245,2009,10.1159/000194950,,Can dynamic MR imaging predict response in patients with rectal cancer undergoing cetuximab-based neoadjuvant chemoradiation?,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19295245.pdf
19303243,2009,10.1016/j.ejso.2009.02.011,,Anastomotic leakage as a risk factor for the long-term outcome after curative resection of colon cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19303243.pdf
19319116,2009,10.1016/s0761-8425(09)71598-0,,[Bevacizumab and invasive procedures: practical recommendations].,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19319116.pdf
19330178,2009,,,Evaluation by 18F-FDG-PET of patients with anal squamous cell carcinoma.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
19340959,2009,10.1016/j.cgh.2009.01.014,,Magnetic resonance imaging of anorectal neoplasms.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19340959.pdf
19377268,2009,10.1540/jsmr.45.1,,The plasticity of the defecation reflex pathway in the enteric nervous system of guinea pigs.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19377268.pdf
19391334,2009,,,[Integrated multidisciplinary treatment of colorectal neoplasms].,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
19401962,2009,10.1055/s-0029-1222553,,[CT-guided radiofrequency ablation of liver metastases from colorectal cancer].,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19401962.pdf
19403847,2009,10.1148/radiol.2521081200,,Locally advanced rectal cancer: MR imaging for restaging after neoadjuvant radiation therapy with concomitant chemotherapy. Part I. Are we able to predict tumor confined to the rectal wall?,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19403847.pdf
19403879,2009,10.2967/jnumed.108.057224,,Monitoring and predicting response to therapy with 18F-FDG PET in colorectal cancer: a systematic review.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19403879.pdf
19409638,2009,10.1016/j.radonc.2009.04.007,,"Short-course radiotherapy, with elective delay prior to surgery, in patients with unresectable rectal cancer who have poor performance status or significant co-morbidity.",1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19409638.pdf
19419820,2009,10.1016/j.ijrobp.2008.10.064,,"The role of dual-time combined 18-fluorodeoxyglucose positron emission tomography and computed tomography in the staging and restaging workup of locally advanced rectal cancer, treated with preoperative chemoradiation therapy and radical surgery.",1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19419820.pdf
19486092,2010,10.1111/j.1463-1318.2009.01873.x,,Positron-emission tomography/computed tomography (PET/CT) in the initial staging of primary rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19486092.pdf
19502858,2009,10.1007/DCR.0b013e318194f923,,Multislice CT as a primary screening tool for the prediction of an involved mesorectal fascia and distant metastases in primary rectal cancer: a multicenter study.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19502858.pdf
19507600,2009,,,[Diffusion weighted imaging combined with magnetic resonance conventional sequences for the diagnosis of rectal cancer].,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
19508531,2010,10.1111/j.1463-1318.2009.01890.x,,Benchmarking circumferential resection margin (R1) resection rate for rectal cancer in the neoadjuvant era.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19508531.pdf
19579600,2009,,,Prognostic role of vascularisation and proliferation in rectal cancer with liver metastasis.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
19581861,2009,10.1007/DCR.0b013e31819f7397,,Metastasis to the pancreas from colorectal cancer: is there a place for pancreatic resection?,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19581861.pdf
19595040,2009,,,[Study on the tumor infiltration in mesorectum of rectal cancer by spiral computed tomography and histopathology].,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
19596174,2010,10.1016/j.ijrobp.2009.02.066,,Clinical utility of the modified segmental boost technique for treatment of the pelvis and inguinal nodes.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19596174.pdf
19617075,2006,,,[Chemotherapy in advanced rectal cancers].,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
19623508,2009,10.1055/s-0028-1109569,,Dual energy virtual CT colonoscopy with dual source computed tomography: initial experience.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19623508.pdf
19641928,2009,10.1007/s00384-009-0771-6,,Curved cutter stapler vs. linear stapler in rectal cancer surgery: a pilot prospective randomized study.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19641928.pdf
19646825,2010,10.1016/j.ijrobp.2009.04.030,,Accurate prediction of pathological rectal tumor response after two weeks of preoperative radiochemotherapy using (18)F-fluorodeoxyglucose-positron emission tomography-computed tomography imaging.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19646825.pdf
19651499,2009,10.1016/j.clon.2009.07.003,,Radiotherapy in England in 2007: modelled demand and audited activity.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19651499.pdf
19733445,2010,10.1016/j.ijrobp.2009.05.015,,Comparison between perfusion computed tomography and dynamic contrast-enhanced magnetic resonance imaging in rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19733445.pdf
19773672,2009,10.1097/MNM.0b013e328330294d,,Detection of colorectal cancer using ¹⁸F-FLT PET: comparison with ¹⁸F-FDG PET.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19773672.pdf
19783415,2009,10.1016/j.clon.2009.08.009,,Optimising the timing of surgery using serial magnetic resonance imaging after long-course chemoradiotherapy for locally advanced rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19783415.pdf
19800704,2009,10.1016/j.radonc.2009.08.046,,MR-guided simultaneous integrated boost in preoperative radiotherapy of locally advanced rectal cancer following neoadjuvant chemotherapy.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19800704.pdf
19853396,2011,10.1016/j.ejrad.2009.09.016,,To be or not to be: significance of lymph nodes on pretreatment CT in predicting survival of rectal cancer patients.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_19853396.pdf
